CO,NO2,SO2,O3,PM25,PM10,TEMPERATURE,HUMIDITY,PM05N,PM1N,PM25N,PM10N,WindSpeed,heating season
0.14951038930021499,0.586785110849419,0.4103723179347617,0.40166812757788084,0.06937376493013657,0.15297157622739016,0.8426799925967056,0.535645472061657,0.14940417044942775,0.1455532057605844,0.11641405998065141,0.07220355256841095,0.5135135135135134,0.0
0.13080964891330304,0.6482002969638012,0.3042582470382927,0.4517872411363917,0.05928335344420545,0.12772240679217423,0.8439755691282621,0.5190978125354189,0.1345760873672289,0.12845769313152583,0.09900451048467818,0.05664906385021604,0.3378378378378378,0.0
0.17387150704561738,0.6684757564896832,0.3012062086302728,0.45433621751265074,0.0553835930258993,0.12048726467331121,0.8323153803442532,0.5401790774113114,0.12458500259899938,0.11761712688792282,0.08992909702358268,0.054728756601056174,0.27027027027027023,0.0
0.1913064246477192,0.6847746317819535,0.3066875773580264,0.4721145210989637,0.0538621618313135,0.11753414544112221,0.832870627429206,0.5583134988099286,0.12036073499090602,0.11247137758657619,0.08757124848708209,0.05780124819971195,0.6351351351351351,0.0
0.16861714831621688,0.6416551465192089,0.3481245723686739,0.4077286684556106,0.034275921165381314,0.07397563676633444,0.8199148621136406,0.5587668593448941,0.07481748284098717,0.07117063031155063,0.055909907570662165,0.03346135381661066,0.527027027027027,0.0
0.19553379508000956,0.6113614254262455,0.36519138664022077,0.3663750221825476,0.035622475211164156,0.07567368032484312,0.8032574495650565,0.6059163549812989,0.08011760344681444,0.07542439610101637,0.056244948215280366,0.035525684109457514,0.4594594594594594,0.0
0.20604251253881056,0.568805147372553,0.44473657910314657,0.3304527390740869,0.022908906493188535,0.048984865263935036,0.7834536368684064,0.6285843817295705,0.05625378488863107,0.04911440216489526,0.03651943026338383,0.029284685549687953,0.4594594594594594,0.0
0.2170288989730117,0.5241240421210726,0.4969364299607155,0.27943556843786466,0.012188937271566724,0.02524916943521595,0.7693873773829355,0.6271109599909329,0.030915327764972834,0.026299937752221662,0.019361161250874247,0.01603456553048488,0.39189189189189183,0.0
0.21129687126821117,0.4728892529824382,0.5608447304288998,0.21994332022994556,0.01626357483867583,0.03495754891103729,0.7588376827688322,0.6709735917488383,0.039747330281253594,0.03588348100839389,0.028340250526642012,0.025636101776284205,0.4054054054054054,0.0
0.2796035347504179,0.4325260696670251,0.6585099594855355,0.17305075904644618,0.027630589510868615,0.0599483204134367,0.7453266703683139,0.7200498696588462,0.06328997582777364,0.05991474367290049,0.04946037516176181,0.03811809889582333,0.41891891891891886,0.0
0.29519942679722955,0.41759254518457845,0.6697571438455684,0.15991331329285802,0.0425476103037616,0.09376153562200074,0.7305200814362391,0.7627791000793382,0.09910919167544062,0.09389157221395938,0.07580294584486781,0.059049447911665866,0.3378378378378378,0.0
0.2108908526391211,0.42394142645025856,0.6017973969264359,0.15707932479013964,0.04691953902383575,0.10103359173126616,0.7218212104386452,0.7747931542559222,0.10228517916756447,0.1006553615047269,0.0863860422067452,0.05924147863658185,0.1216216216216216,0.0
0.21908287556723194,0.4018398102162375,0.6367766784289306,0.14438821878176133,0.07065036811639823,0.15503875968992248,0.7218212104386452,0.7888473308398505,0.14347753269684227,0.1483518417398003,0.13678034316538024,0.10321651464234276,0.16216216216216214,0.0
0.2934559350370193,0.37583841073165736,0.6864165071457674,0.12142592104626332,0.08913488274487173,0.19712070874861573,0.7218212104386452,0.7929275756545394,0.1754911802520978,0.1844434857549127,0.1741373750403096,0.13442150744119058,0.16216216216216214,0.0
0.34965368999283486,0.35834485348079126,0.7086802432405421,0.11572567851707649,0.11966843292586958,0.2698412698412699,0.7218212104386452,0.801994786353848,0.21111942836310008,0.23454741641551347,0.24844520200856868,0.2099855976956313,0.2027027027027027,0.0
0.7868879866252687,0.335705630365402,0.7840971117107559,0.11966745000188211,0.168808911739503,0.38479143595422666,0.7218212104386452,0.809588575314519,0.3065900208634805,0.3324805689386603,0.35180524087328346,0.32040326452232354,0.2432432432432432,0.0
0.7329830427513733,0.33575683102077036,0.7540379928811396,0.13621428609839903,0.17982617211408983,0.41469176818014025,0.7218212104386452,0.817522384676414,0.32128534562607286,0.34917081735657113,0.37535859818994294,0.37191550648103694,0.14864864864864863,0.0
0.9453069023166942,0.31258000102401307,0.8096204555763123,0.12192603666439017,0.1760488256999458,0.401624215577704,0.7218212104386452,0.8265895953757226,0.3262893130573934,0.34827883384469027,0.35712401110659736,0.3298127700432069,0.14864864864864863,0.0
0.3861237162646286,0.3142866895362927,0.7469191325138187,0.12079674333313611,0.1604847594564818,0.3713547434477667,0.7268184342032205,0.8228493709622579,0.2701580743099375,0.3040155347928879,0.34242410282397384,0.34296687469995196,0.2432432432432432,0.0
0.3277525674707428,0.34173024081374903,0.714169299722472,0.1418069768817522,0.12701327317559416,0.295828719084533,0.7421802702202481,0.8035815482262271,0.21787172074185343,0.24270599841313417,0.27019771586040536,0.2733557369179069,0.3243243243243243,0.0
0.2968235013135896,0.3991859095796426,0.6833183422126894,0.2019499131519652,0.10268786177710158,0.24093761535622002,0.776605589487322,0.7309305224980167,0.17818157865981496,0.19377461879520883,0.2100621081594961,0.21646663466154586,0.3378378378378378,0.0
0.26493909720563646,0.4392674892905296,0.6758535329074317,0.2167705437278511,0.08074077960232935,0.18704318936877076,0.8143623912641126,0.6554459934262724,0.15355031489252188,0.1578750478925758,0.15191161627794972,0.14402304368698993,0.49999999999999994,0.0
0.24592787198471466,0.4619408461761644,0.6589942879986469,0.23161268465290352,0.06692548484689505,0.15134736064968624,0.8223209328151028,0.6365181910914656,0.1392767530991408,0.1356076398840321,0.11804738312316515,0.1056168987037926,0.4729729729729729,0.0
0.2721041318366372,0.5580530097451915,0.5317619563796828,0.3220099270261404,0.03369882657433153,0.0747139165743817,0.8452711456598188,0.5893686954550607,0.07634930960567714,0.06901860695706914,0.05642503256176265,0.052808449351896304,0.5945945945945945,0.0
0.16066395987580595,0.6131790486918233,0.4418152325161251,0.3625192920944089,0.028032806953115434,0.060317460317460325,0.8704423468443458,0.5288450640371757,0.06614938578852825,0.059394838965299124,0.04682193008539348,0.03888622179548728,0.6756756756756755,0.0
0.12856460472892284,0.6259792125339205,0.4812303481783866,0.36901003995547355,0.025829354878198065,0.05574012550756738,0.8698870997593929,0.5299784653745891,0.06372041914865151,0.05649865800225862,0.043932204525561507,0.03811809889582333,0.5945945945945945,0.0
0.12579412467160256,0.6103118119911936,0.45209375984993505,0.3355238038901466,0.02313624678663239,0.05071982281284607,0.8674810290579308,0.5247648192224867,0.05482203747256752,0.04965039676673575,0.04104247896572953,0.04128660585693711,0.5945945945945945,0.0
0.1375686649152138,0.5914529039305038,0.5132344688146251,0.30044580198648063,0.02098525785635591,0.04503506829088225,0.852674440125856,0.5387056556726737,0.050122903567420274,0.04531014779573477,0.03611319348178426,0.03475756120979357,0.6486486486486486,0.0
0.10525435872940048,0.5943798747290633,0.4585207223413824,0.3039788768371181,0.020110872112341083,0.0437061646363972,0.8365722746622248,0.5534398730590503,0.04490601221580784,0.040737600976656574,0.03403594148515141,0.03360537686029765,0.27027027027027023,0.0
0.11464055409601148,0.5953782875087468,0.41513872552411263,0.29204063304957595,0.02191210674501163,0.04750830564784054,0.8230612622617065,0.5837016887679928,0.049561233753700626,0.045293052283105706,0.037202075576793406,0.03696591454632741,0.7162162162162161,0.0
0.1486267016957249,0.550347311112249,0.5118737363254072,0.25807041412799725,0.02785792980431247,0.0599483204134367,0.8056635202665187,0.6267709395897089,0.0651976107587342,0.057420810065837824,0.047366371132898065,0.04210273643783005,0.36486486486486486,0.0
0.19734893718652968,0.5597938320277167,0.48976375531416005,0.27325134305242604,0.03100571848276586,0.06829088224437062,0.7958541550990191,0.6671200272016322,0.07433087253873734,0.06675294872452392,0.05415094418641661,0.054728756601056174,0.4594594594594594,0.0
0.5112729878194411,0.5265390063659482,0.703375692858845,0.2655990363363573,0.05101166430582515,0.11347360649686233,0.7853044604849159,0.6920548566247309,0.12032141810394564,0.1108462982684257,0.08931764784715446,0.08002880460873739,0.39189189189189183,0.0
0.43594459039885347,0.48671342993190325,0.6640143914758181,0.22811725291330787,0.04966511026004231,0.11088962716869694,0.7773459189339257,0.7249234954097247,0.1131764674645101,0.10537573422712695,0.08769688872881391,0.07858857417186749,0.6756756756756755,0.0
0.21526152376403151,0.47510794804840173,0.5304550381696994,0.20155197169238048,0.03730129583967262,0.08172757475083058,0.7606885063853416,0.7673127054289924,0.0861989557026336,0.08063752183448929,0.06759445005172189,0.05924147863658185,0.39189189189189183,0.0
0.22211607356102214,0.4029150239789736,0.5442929956871699,0.12071070193646916,0.06732770228914187,0.14913252122554446,0.7260781047566167,0.873852431145869,0.14986014421638377,0.14458781210623756,0.12663279964150653,0.10691310609697552,0.4729729729729729,0.0
0.25070456173871514,0.3993907122011162,0.5844999500295979,0.11642476486499564,0.07664865432033996,0.1696936138796604,0.7218212104386452,0.8938002946843479,0.17365962605045016,0.16859493992938548,0.14629968548059485,0.11891502640422467,0.9324324324324323,0.0
0.20914736087891084,0.41298448620142336,0.5048548167623792,0.12237775399689171,0.05408950212475735,0.11790328534514581,0.7194151397371831,0.90400090672107,0.12698129026789606,0.11969171762637858,0.09823810501011404,0.07633221315410466,0.7837837837837837,0.0
0.16233580128970626,0.4442168859761405,0.4232877449510674,0.13879552799840822,0.02145742615812392,0.04540420819490588,0.7033129742735518,0.9135214779553441,0.06175100053818179,0.048976632445472845,0.03535935203139331,0.020019203072491602,0.27027027027027023,0.0
0.19273943157391926,0.46870786612735316,0.4231570531300691,0.19477621170485643,0.004371928720074147,0.00874861572535991,0.7001665741254859,0.9229287090558768,0.01667801920502275,0.008997267734834521,0.006449532408900355,0.0060969755160825735,0.4729729729729729,0.0
0.2865297348937187,0.44052190534705515,0.5864218885736909,0.1726581951741531,0.020757917562912055,0.04455518641565154,0.7033129742735518,0.9093278930069139,0.049200233246155356,0.04433067548392871,0.03661575444871156,0.026884301488238116,0.9594594594594593,0.0
0.22768091712443272,0.4434232758179305,0.49762832783658906,0.1748414956145775,0.029676652151863315,0.06338132152085642,0.6990560799555803,0.9025274849824324,0.06436021212737036,0.06384369472241412,0.0568438333675354,0.04306289006240999,0.3783783783783783,0.0
0.18717458801050868,0.4529209973887667,0.5019565334378868,0.18100958823814106,0.0027455712362065648,0.005426356589147287,0.6811030908754396,0.8911934716082967,0.009580555195292589,0.007069497281310681,0.0023871645929046757,0.0,0.4324324324324324,0.0
0.2225220921901122,0.4437902138480706,0.5021410395381197,0.18552676156315706,0.004074637567109105,0.008490217792543376,0.6898019618730336,0.8685254448600251,0.01298121061290431,0.009452812865479434,0.004451852565364334,0.001776284205472876,0.3243243243243243,0.0
0.22968712682111292,0.5233560322905467,0.5019104069128285,0.2679490419828239,0.0022734029344385572,0.0044296788482835,0.7334813992226541,0.7668593448940271,0.007697940101488623,0.004964737991156593,0.0027096412133496926,0.005616898703792608,0.27027027027027023,0.0
0.18779555767852874,0.6135545201645248,0.40919609154577674,0.3290007905053318,0.0019236486368326253,0.0051679586563307504,0.7767906718489728,0.6282443613283465,0.003897477898292829,0.0038645914725571762,0.005850647256645322,0.026116178588574172,0.3513513513513513,0.0
0.14958203964652494,0.60089089140341,0.3843338945393882,0.30255919379211316,0.004319465575433258,0.009486895533407163,0.8273181565796781,0.5579734784087046,0.0091516437011794,0.008007739239129013,0.005892527337222595,0.010561689870379263,0.2567567567567567,0.0
0.0973489371865297,0.637951632447562,0.3493007987576589,0.33839005791661503,0.009373415175838973,0.019453672942045037,0.8424949102350547,0.5382522951377083,0.025791367237084903,0.021037536717641463,0.013594274155383473,0.0100336053768603,0.3513513513513513,0.0
0.0952233102459995,0.6268069564623762,0.38587144537466267,0.3098942228579724,0.010789920081142997,0.023034330011074196,0.8434203220433093,0.5587668593448941,0.028454192763037622,0.02359884675683041,0.015382553596033119,0.014882381180988958,0.527027027027027,0.0
0.08741342249820883,0.7375966412370079,0.31924936768221895,0.43685905881467213,0.01533672595002011,0.032484311554079,0.8735887469924117,0.5095772413011448,0.041544673685156484,0.03414778366734948,0.022812079890441705,0.01617858857417187,0.3243243243243243,0.0
0.07444470981609741,0.791357329373816,0.284139394358726,0.4707002156412504,0.015441652239301891,0.03300110741971207,0.8920969831575052,0.4760285617137029,0.04242138920348071,0.03498546378617335,0.022950284156346715,0.01617858857417187,0.4594594594594594,0.0
0.0916407929304992,0.7936613588653936,0.3234776324792238,0.4754862683308506,0.015091897941695957,0.032262827611664824,0.9019063483250046,0.46424118780460166,0.04342014025405856,0.03597398666348891,0.023482161179678114,0.021939510321651465,0.3513513513513513,0.0
0.10071650346310013,0.8108733125117336,0.298361739585015,0.48093376425732826,0.016088697689872863,0.03458840900701367,0.8957986303905238,0.47330839850391027,0.0435018376815087,0.0370037398947922,0.024763691645342728,0.02467594815170427,0.3378378378378378,0.0
0.14353952710771434,0.7826276176335057,0.3302659194169607,0.44646342971762276,0.015861357396429007,0.03410852713178295,0.8611882287617991,0.513770826249575,0.042373391964853756,0.03658138017101546,0.025618045289119137,0.028660585693710994,0.27027027027027023,0.0
0.19806544064962983,0.8778011025207791,0.22496675046318718,0.550304640320074,0.04936781910707728,0.11026208933185679,0.8378678511937814,0.6177037288904,0.11445094733273217,0.10846298268425694,0.08508775970884969,0.06610657705232836,0.31081081081081074,0.0
0.2385956532123238,0.8724250337070981,0.2602304788702076,0.5792898358222599,0.06517671335886539,0.14385382059800664,0.8093651674995374,0.6682534285390458,0.14326460877655034,0.1379406745487036,0.11014461191823334,0.08161305808929427,0.3243243243243243,0.0
0.22815858609983275,0.7978427457204786,0.2996455945324692,0.49371628924966515,0.0825944773796408,0.1828719084533038,0.7866000370164724,0.7359174883826364,0.184016306806519,0.17936209603052253,0.1433973958965897,0.09073451752280365,0.39189189189189183,0.0
0.25595892046811564,0.7891983684057823,0.30604949376138746,0.4814016143517049,0.08686147981043316,0.1902547065337763,0.7773459189339257,0.7540519097812536,0.19012676377086726,0.18991807226977123,0.1539637402262362,0.09251080172827653,0.3243243243243243,0.0
0.5376164318127536,0.699059614629734,0.3641458520722341,0.41706953758126875,0.1076718605179861,0.2390919158361019,0.7619840829168981,0.7616456987419246,0.22533682317510922,0.2298310661666732,0.2001323410546242,0.14642342774843975,0.2432432432432432,0.0
0.43515643658944336,0.6287440479238134,0.4639559645440777,0.34574121974434946,0.13483028172708672,0.3024732373569583,0.7588376827688322,0.7891873512410746,0.26703110527428375,0.27974292371479453,0.2621148603089912,0.20326452232357178,0.1081081081081081,0.0
0.5133269644136613,0.5890294062430667,0.6275283101547545,0.31688508633716383,0.16076456289456656,0.3626430417128092,0.7588376827688322,0.7985945823416073,0.3119289477473466,0.3292625900908375,0.31419692851489045,0.2503120499279885,0.18918918918918914,0.0
0.5003582517315499,0.531206799447033,0.718420627782006,0.2597751092994617,0.16583600020985256,0.376781100036914,0.7458819174532668,0.8061883713022783,0.3169584456247453,0.3380315824511546,0.3320671588972138,0.2781565050408066,0.08108108108108107,0.0
0.49247671363744927,0.5236973699930026,0.6992012423410748,0.2649913689723967,0.16093944004336952,0.362015503875969,0.7403294466037387,0.8065283917035023,0.30967920483893857,0.32701000489736154,0.31898800973293073,0.25252040326452235,0.1216216216216216,0.0
0.3772868402197277,0.4670865120406875,0.6941273245846691,0.2061067881284383,0.205130895545879,0.46378737541528237,0.7403294466037387,0.8194491669500171,0.3894598063975212,0.41182385990529086,0.4078701047420816,0.3365338454152665,0.1081081081081081,0.0
0.3766419871029376,0.464867816974724,0.6447181284931233,0.22978430497373048,0.21224839550215974,0.480140273163529,0.7403294466037387,0.8333900034002041,0.3995428007716321,0.42319137018522485,0.42346205874100107,0.36601056168987034,0.13513513513513511,0.0
0.6096727967518509,0.4056457255986211,0.7411994434065975,0.1876078878450394,0.27053494919818827,0.611295681063123,0.7249676105867112,0.8458574181117534,0.5163992267338491,0.5438816668728184,0.5372669897016882,0.45194431108977434,0.13513513513513511,0.0
0.7694530690231667,0.39526905944396085,0.7536305419097918,0.2133288878611721,0.2816746235769372,0.6380214101144335,0.7286692578197298,0.8413238127620991,0.5441150789963062,0.5707588295808683,0.5591283917630256,0.4636101776284206,0.28378378378378377,0.0
0.37107714353952703,0.4654992917242675,0.8182845545330842,0.33495377963722794,0.3524299179826172,0.7945367294204504,0.7514343883027949,0.801654765952624,0.684755157916021,0.7179944349078299,0.6691724914878736,0.5191550648103697,0.2027027027027027,0.0
0.37107714353952703,0.5333657604150667,0.8729444867270924,0.4245443839167118,0.27765244915446896,0.6322259136212625,0.7964094021839719,0.7109826589595376,0.535606291927375,0.5502210852030293,0.5030090837894772,0.3984637542006721,0.08108108108108107,0.0
0.37107714353952703,0.6140323929479631,0.7639090692436018,0.5131670224836923,0.2720563803927741,0.6222591362126246,0.8347214510457154,0.6449053609883261,0.5306023244960544,0.5397355022510767,0.484246807690858,0.3662986077772443,0.2162162162162162,0.0
0.870790542154287,0.7926117454303415,0.5737601574452055,0.6776996832601084,0.24627948865921687,0.555075673680325,0.8748843235239683,0.5746344780686842,0.4948020011784853,0.5013208797551922,0.44455705532777445,0.33768602976476236,0.040540540540540536,0.0
0.550274659660855,0.9890515931937264,0.23388454530777922,0.8466473432029984,0.1866463809174055,0.41554078995939464,0.9063483250046271,0.5122974045109374,0.3915160285246567,0.3892416933406945,0.3380560104197641,0.2616418626980317,0.09459459459459457,0.0
0.4561738715070456,0.2458186131449149,0.19552265196768065,0.9558822738590103,0.1513211968592064,0.33174603174603173,0.9304090320192487,0.4593675620537233,0.3351054866971057,0.32703715659389004,0.2748045247239056,0.20196831493038886,0.2432432432432432,0.0
0.40250776212085015,0.2458186131449149,0.19586091315144105,0.9651155912388347,0.13862511585611106,0.3009966777408638,0.932259855635758,0.44610676640598435,0.3204785835300028,0.3069881427535642,0.2472306796718277,0.17926068170907347,0.16216216216216214,0.0
0.32082636732744196,0.2458186131449149,0.195983917218263,0.2326613141747823,0.14764877673434412,0.320671834625323,0.9267073847862299,0.48430239147682197,0.3405930007771467,0.32733884211087344,0.26327075053292404,0.18338934229476717,0.27027027027027023,0.0
0.24607117267733447,0.2458186131449149,0.20677752408188993,0.8533316842065637,0.10247800919853801,0.2223698781838317,0.9193040903201926,0.456760738977672,0.2395011146592757,0.2250302439730776,0.18088006801325085,0.12261161785885742,0.18918918918918914,0.0
0.2194888941963219,0.2458186131449149,0.19549958870515155,0.8820695106933321,0.0748998828323103,0.16057585825027684,0.9352211734221729,0.3871698968604783,0.18078262050625848,0.16839783872495634,0.13345925277560236,0.08900624099855976,0.2297297297297297,0.0
0.24623835681872464,0.2458186131449149,0.19644518246884535,0.9398947068408288,0.1548187398352657,0.34219269102990035,0.8815472885434019,0.5647738864331862,0.33804506225854575,0.328636089833902,0.2705327565050235,0.18482957273163705,0.39189189189189183,0.0
0.2656556006687366,0.2458186131449149,0.1975752823327721,0.8816393037099974,0.15884091425773392,0.3547434477667036,0.8421247455117528,0.6543125920888587,0.3331907032412432,0.32502893666917065,0.2702521599651558,0.1829092654824772,0.44594594594594583,0.0
0.29997611655123,0.9139828989811071,0.2025723225474142,0.6815177702372053,0.14047881363342252,0.3153931339977852,0.8119563205626504,0.6947750198345235,0.3083786839157168,0.2955582841334536,0.24273694702588605,0.16644263082093136,0.5405405405405405,0.0
0.29799379030331974,0.7226972505248068,0.28990520999100533,0.4768467979156471,0.1368763443680814,0.3006275378368402,0.7834536368684064,0.735124107446447,0.321520225729992,0.3010992414620485,0.23493468801433973,0.1461353816610658,0.5405405405405405,0.0
0.330475280630523,0.6576126841090233,0.3846721557231486,0.42172652817586853,0.1573894339226693,0.34846806939830194,0.7656857301499168,0.7611923382069592,0.3569631228024668,0.34178253904564804,0.2796039819580613,0.19284685549687952,0.36486486486486486,0.0
0.3728206352997373,0.6085197890533,0.522229141200981,0.3922412170555558,0.16333525698197016,0.3595422665190107,0.7588376827688322,0.7483849030941857,0.369040555624204,0.3543195835130876,0.2860409503427884,0.18310129620739318,0.3243243243243243,0.0
0.4956532123238595,0.514873790384517,0.6260676368612437,0.2752087848265996,0.1544165223930189,0.34355850867478777,0.7588376827688322,0.7634591408817865,0.33143931464028104,0.3312708100155569,0.2829418243800701,0.20691310609697552,0.09459459459459457,0.0
0.5783854788631477,0.4524687249330126,0.6740084719051023,0.22969288598977178,0.1948656069111449,0.43743078626799564,0.7440310938367574,0.8076617930409159,0.37633715711334387,0.39660885366542875,0.38321530130623976,0.30216034565530486,0.2567567567567567,0.0
0.5870551707666587,0.44396088269929856,0.6546353313806438,0.22449813666600338,0.2574716261826067,0.5915097822074566,0.7403294466037387,0.8262495749744986,0.42891966385593466,0.4836049005795379,0.5485327313769752,0.5052328372539606,0.13513513513513511,0.0
0.5320515882493431,0.435376239482532,0.6563573883161512,0.20941938190011666,0.2865711837434202,0.6591731266149872,0.7403294466037387,0.8277229967131362,0.47574607622574216,0.5359513602497151,0.6118972932903923,0.5690830532885262,0.17567567567567566,0.0
0.6330785765464533,0.4139828989811071,0.6873851641719904,0.2090429507896987,0.334137768217827,0.7738648947951274,0.7255228576716639,0.8382636291510824,0.5343231317074864,0.6100382838921051,0.7253923116548076,0.7126260201632262,0.08108108108108107,0.0
0.9967279675185097,0.35203010598535667,0.8164394935307547,0.17419618513957524,0.3978979766713884,0.9447766703580658,0.7218212104386452,0.8439306358381503,0.6074612218054517,0.7040706426806568,0.8861531889587355,0.9844935189630342,0.13513513513513511,0.0
0.37107714353952703,0.3397675490246276,0.8588220823050962,0.17505659910624494,0.4733924418096287,0.1813953488372093,0.7218212104386452,0.8484642411878048,0.7159314068399127,0.8353068594235995,0.16885420287548633,0.16658665386461835,0.13513513513513511,0.0
0.37107714353952703,0.29767207686925057,0.5279718935707312,0.15386890517700325,0.6229648671808055,0.1813953488372093,0.7249676105867112,0.842797234500737,0.9914697673563629,0.18583123913303626,0.16885420287548633,0.16658665386461835,0.2162162162162162,0.0
0.37107714353952703,0.3082535456453843,0.9845168630887858,0.21847523889931542,0.5928335344420546,0.1813953488372093,0.7403294466037387,0.8280630171143603,0.8932235047583644,0.18583123913303626,0.16885420287548633,0.16658665386461835,0.05405405405405405,0.0
0.37107714353952703,0.4170293379755261,0.9210160135919494,0.3509252138935345,0.5160624661175525,0.1813953488372093,0.7712382009994448,0.7608523178057351,0.7984218099452319,0.9165306567794266,0.16885420287548633,0.16658665386461835,0.2027027027027027,0.0
0.37107714353952703,0.5843957469322274,0.7861266788133182,0.5012610442199003,0.32771977685675807,0.7750830564784055,0.8125115676476032,0.6653065850617704,0.5550216855608987,0.6006488249851922,0.6414059980651403,0.6430148823811811,0.05405405405405405,0.0
0.8425364222593741,0.7201884184117557,0.5781959916049724,0.6158251638819726,0.2410331741951279,0.5620893318567738,0.8569313344438275,0.5945823416071632,0.4397583594339593,0.461267099283698,0.4615896840985522,0.4219875180028805,0.28378378378378377,0.0
0.7553618342488655,0.8729967743587118,0.36363077254241716,0.7470006506880622,0.2273402934438557,0.5150978220745663,0.8846936886914677,0.5451660432959312,0.4515125768083469,0.45796867096467964,0.42445461665068246,0.34133461353816613,0.14864864864864863,0.0
0.8140195844279914,0.8167016537811684,0.3563120305665106,0.6574960878052452,0.23463267054893935,0.5380583241048358,0.8539700166574126,0.5948090218746458,0.463104931154599,0.46889672600820786,0.43766359406475497,0.3812289966394623,0.5135135135135134,0.0
0.27864819679961783,0.6539177034799379,0.3331872660039822,0.44886721123700635,0.12725810118391828,0.28512366186784793,0.7730890246159542,0.7045222713362803,0.27062272842856017,0.2657980135014325,0.2252603894009892,0.1682189150264042,0.4054054054054054,0.0
0.26302842130403625,0.673058215145154,0.3139678805630511,0.5087896664282602,0.036496860955178984,0.08047249907715025,0.7379233759022766,0.6319845857418113,0.09018885381572939,0.08172962340596915,0.06344832207457168,0.05588094095055209,0.28378378378378377,0.0
0.2457606878433245,0.6898093628931785,0.2973392682795575,0.5013363304419838,0.024185509679450188,0.053156146179401995,0.7403294466037387,0.5987759265555934,0.06093606869936673,0.05393433110789984,0.04387776042081105,0.04738358137301968,0.2162162162162162,0.0
0.4071411511822307,0.6885037461812845,0.37331734280464646,0.4954209844211295,0.030376160747075182,0.06681432262827613,0.764945400703313,0.5871018927802336,0.07452132966648045,0.06641807780067235,0.05214070031870742,0.04642342774843975,0.41891891891891886,0.0
0.42304752806305235,0.7326216442237128,0.34454207892248434,0.5308055088004215,0.04814367906545651,0.106312292358804,0.7730890246159542,0.6081831576561262,0.11991803705591061,0.1086268984818179,0.08233623841492271,0.06788286125780124,0.27027027027027023,0.0
